v,f(v)
640000000000,4.0992630130411574708659714000584433678948864643699E-13
650000000000,4.2280753284635621362859040059613897113073590139027E-13
660000000000,4.3588712395278334409853944150544917759088852199517E-13
670000000000,4.4916503350180705276518577997565820185733690431386E-13
680000000000,4.6264122037562066413489104267778371089444240199065E-13
690000000000,4.7631564346020091058416659217950812145639137616707E-13
700000000000,4.9018826164530792995660344185318953276665984978006E-13
710000000000,5.0425903382448526312420251952307182952636425418514E-13
720000000000,5.1852791889505985151310534104366813851060685268467E-13
730000000000,5.3299487575814203459372515589454484804168665875318E-13
740000000000,5.4765986331862554733527862776998379676873445625680E-13
750000000000,5.6252284048518751762471811403524796861310520686144E-13
760000000000,5.7758376617028846365006460881442105663605131186632E-13
770000000000,5.9284259929017229124814141536803354212830415453486E-13
780000000000,6.0829929876486629121670861431192743858887938576261E-13
790000000000,6.2395382351818113659099839512204853563153823419369E-13
800000000000,6.3980613247771087988465131926308880741090419797611E-13
810000000000,6.5585618457483295029505358417213258607545243284543E-13
820000000000,6.7210393874470815087307535822168810521084013208494E-13
830000000000,6.8854935392628065565721025767971105341389623080140E-13
840000000000,7.0519238906227800677211603757744880621479015718076E-13
850000000000,7.2203300309921111149155656928915298772239302852085E-13
860000000000,7.3907115498737423926574517852092391378576259092802E-13
870000000000,7.5630680368084501871308941829916324832335064967395E-13
880000000000,7.7373990813748443457633735244232082595146980582700E-13
890000000000,7.9137042731893682464312542589282801932548420315396E-13
900000000000,8.0919832019062987663092799917931322087202639364955E-13
910000000000,8.2722354572177462503640862517239492801941191598566E-13
920000000000,8.4544606288536544794917314719054453080765255680143E-13
930000000000,8.6386583065818006382992469840570416306059395144287E-13
940000000000,8.8248280802077952825302068339153485531246858680956E-13
950000000000,9.0129695395750823061343182355035668158151916050050E-13
960000000000,9.2030822745649389079810334904802558505648212473688E-13
970000000000,9.3951658750964755582171842077917106199001670013379E-13
980000000000,9.5892199311266359642686386677839484075922975809821E-13
990000000000,9.7852440326501970364859831838620307634011266251464E-13
1000000000000,9.9832377696997688534342283237161335153302757290334E-13
1010000000000,1.0183200732345794626826540861065428973536395731351E-12
1020000000000,1.0385132510696550666102002337802458782513979974349E-12
1030000000000,1.0589032694898146342647395125352252954195675090788E-12
1040000000000,1.0794900875134524053663016882991990056008725835696E-12
1050000000000,1.1002736641627459185672524319808494956552598737880E-12
1060000000000,1.1212539584636560077676807175902333569255517575137E-12
1070000000000,1.1424309294459267983951893347378688302975522781778E-12
1080000000000,1.1638045361430857036490886088596583049884079729863E-12
1090000000000,1.1853747375924434207089934234079372136959005925067E-12
1100000000000,1.2071414928350939269078236391420713359872842420498E-12
1110000000000,1.2291047609159144758692080065451510628849541213482E-12
1120000000000,1.2512645008835655936092916682864536507035785885678E-12
1130000000000,1.2736206717904910746029473495424628634955265671699E-12
1140000000000,1.2961732326929179778143903348823496331549216138456E-12
1150000000000,1.3189221426508566226921973313169274165021553360640E-12
1160000000000,1.3418673607281005851287293180032017617071615211485E-12
1170000000000,1.3650088459922266933839584839897351743984180883326E-12
1180000000000,1.3883465575145950239736993562811456589330034891168E-12
1190000000000,1.4118804543703488975222442213931502647588534296492E-12
1200000000000,1.4356104956384148745794029444626535537716804010412E-12
1210000000000,1.4595366404015027514019472908704650842441441348274E-12
1220000000000,1.4836588477461055556994598562273097424723838071584E-12
1230000000000,1.5079770767624995423445877114668700069338094239141E-12
1240000000000,1.5324912865447441890477008706826699636692482988718E-12
1250000000000,1.5572014361906821919959556902386770679815843735731E-12
1260000000000,1.5821074848019394614567633085765592285716306889617E-12
1270000000000,1.6072093914839251173456632370355917381001442343208E-12
1280000000000,1.6325071153458314847586022128942608510629239227362E-12
1290000000000,1.6580006155006340894686184267356583779844158320831E-12
1300000000000,1.6836898510650916533869312371318044864650697335925E-12
1310000000000,1.7095747811597460899884364865350739367500296771454E-12
1320000000000,1.7356553649089224997016075331579341944130814999306E-12
1330000000000,1.7619315614407291652628021145152322176619065429847E-12
1340000000000,1.7884033298870575470349751591962901738606934276385E-12
1350000000000,1.8150706293835822782907976643270888613264355165143E-12
1360000000000,1.8419334190697611604601817570758311604784973185526E-12
1370000000000,1.8689916580888351583422120594481863752002872206727E-12
1380000000000,1.8962453055878283952814834765115198130004595095810E-12
1390000000000,1.9236943207175481483088455290804103534326353676717E-12
1400000000000,1.9513386626325848432465533527887520304411491536832E-12
1410000000000,1.9791782904913120497778254863667237680400830334226E-12
1420000000000,2.0072131634558864764808085728338943221984639572144E-12
1430000000000,2.0354432406922479658269490982127071571909023344713E-12
1440000000000,2.0638684813701194891437722932595623841754203471315E-12
1450000000000,2.0924888446630071415420683246036799755743494266735E-12
1460000000000,2.1213042897482001368074859025768902031559040591840E-12
1470000000000,2.1503147758067708022565334339104535927396315262920E-12
1480000000000,2.1795202620235745735569878483679636063750012353416E-12
1490000000000,2.2089207075872499895127112292763307158658801635294E-12
1500000000000,2.2385160716902186868128753788097864818318326529945E-12
1510000000000,2.2683063135286853947455944497747806623077185309273E-12
1520000000000,2.2982913923026379298759657765365732063839260067170E-12
1530000000000,2.3284712672158471906885190386212462037790976424432E-12
1540000000000,2.3588458974758671521940738914197784227140738054135E-12
1550000000000,2.3894152422940348605010061993137369382190279411057E-12
1560000000000,2.4201792608854704273509230074350464932547983223198E-12
1570000000000,2.4511379124690770246187463891651976079639875914617E-12
1580000000000,2.4822911562675408787772063073721490201876221386389E-12
1590000000000,2.5136389515073312653257426282760687652895199948855E-12
1600000000000,2.5451812574187005031838164277279410475238568203453E-12
1610000000000,2.5769180332356839490486307305779429808629619508505E-12
1620000000000,2.6088492381960999917172608247033662465737087994628E-12
1630000000000,2.6409748315415500463731942921587236900939482674027E-12
1640000000000,2.6732947725174185488372809008035398231176082625129E-12
1650000000000,2.7058090203728729497830925006561770704510633655801E-12
1660000000000,2.7385175343608637089166930701148963673572632632592E-12
1670000000000,2.7714202737381242891208190580801913339613770128212E-12
1680000000000,2.8045171977651711505634701689052696910562282135154E-12
1690000000000,2.8378082657063037447709107379943837985218172643857E-12
1700000000000,2.8712934368296045086650818467615341557653948226691E-12
1710000000000,2.9049726704069388585654243265548853653019016536952E-12
1720000000000,2.9388459257139551841551128020450433880345555366381E-12
1730000000000,2.9729131620300848424117009254681458741677743339280E-12
1740000000000,3.0071743386385421515021779540075138991957040022539E-12
1750000000000,3.0416294148263243846424368234904035322660015324604E-12
1760000000000,3.0762783498842117639211538724691792766272402944176E-12
1770000000000,3.1111211031067674540880803716490085110368005628850E-12
1780000000000,3.1461576337923375563067460145169465891422318139106E-12
1790000000000,3.1813879012430511018715745259200461831610879419896E-12
1800000000000,3.2168118647648200458894115462328817508808179970606E-12
1810000000000,3.2524294836673392609254649496476306232905357942161E-12
1820000000000,3.2882407172640865306136577560125961162499028674113E-12
1830000000000,3.3242455248723225432313937965377952257068727982595E-12
1840000000000,3.3604438658130908852387362945789638343060164118454E-12
1850000000000,3.3968356994112180347819995236040558999933579084191E-12
1860000000000,3.4334209849953133551617537053390297766333110308748E-12
1870000000000,3.4701996818977690882652433119824245949200516851495E-12
1880000000000,3.5071717494547603479632189372709324712015717294380E-12
1890000000000,3.5443371470062451134711829020708681744522358558925E-12
1900000000000,3.5816958338959642226750487610631267297418551351164E-12
1910000000000,3.6192477694714413654212148779819012323694823816111E-12
1920000000000,3.6569929130839830767710522377601078525721538683856E-12
1930000000000,3.6949312240886787302198066648271325885969216272468E-12
1940000000000,3.7330626618444005308799156176971747381534602472090E-12
1950000000000,3.7713871857138035086287397308791152670594608126403E-12
1960000000000,3.8099047550633255112207092760314842214675633040039E-12
1970000000000,3.8486153292631871973638857151787400186368025053660E-12
1980000000000,3.8875188676873920297609385196977048229999828715464E-12
1990000000000,3.9266153297137262681145374296756242314980454730254E-12
2000000000000,3.9659046747237589620971603291339361170207969258750E-12
2010000000000,4.0053868621028419442853169135044426735282516589002E-12
2020000000000,4.0450618512401098230581883266371814332466765327921E-12
2030000000000,4.0849296015284799754606829455118852474570706750182E-12
2040000000000,4.1249900723646525400309084917175079000405841657083E-12
2050000000000,4.1652432231491104095920606496568711193350707830399E-12
2060000000000,4.2056890132861192240087283723260602312098517770376E-12
2070000000000,4.2463274021837273629076160564107595168025868554073E-12
2080000000000,4.2871583492537659383626827693342744643041327437549E-12
2090000000000,4.3281818139118487875446987117845364977461289537810E-12
2100000000000,4.3693977555773724653352191001399263891639798676158E-12
2110000000000,4.4108061336735162369049756541062853759975843886289E-12
2120000000000,4.4524069076272420702566858757700079753767714055071E-12
2130000000000,4.4942000368692946287322803071646275732415954411636E-12
2140000000000,4.5361854808342012634845479543408150312935908480279E-12
2150000000000,4.5783631989602720059132000668222117607874303262703E-12
2160000000000,4.6207331506895995600653524622220119213783391393888E-12
2170000000000,4.6632952954680592950004265866876935778647365044960E-12
2180000000000,4.7060495927453092371194695027337757499340704949818E-12
2190000000000,4.7489960019747900624588929969149472821593489660046E-12
2200000000000,4.7921344826137250889486320006843743057316217225966E-12
2210000000000,4.8354649941231202686347225186744457219773246553636E-12
2220000000000,4.8789874959677641798662992595296605728271545373599E-12
2230000000000,4.9227019476162280194470131653137973373037190466988E-12
2240000000000,4.9666083085408655947508690364059330680078339342080E-12
2250000000000,5.0107065382178133158024834496922998197377721859432E-12
2260000000000,5.0549965961269901873217631687533769860022855051505E-12
2270000000000,5.0994784417520978007330042456380209105176186716933E-12
2280000000000,5.1441520345806203261384120147088274420423521589620E-12
2290000000000,5.1890173341038245042560421799353089143335976072610E-12
2300000000000,5.2340742998167596383221631979038443208362265291955E-12
2310000000000,5.2793228912182575859580401597057301781763618335230E-12
2320000000000,5.3247630678109327510011403757570196958547683593617E-12
2330000000000,5.3703947891011820753007608684961893539590460295729E-12
2340000000000,5.4162180145991850304780779787980147984702026917662E-12
2350000000000,5.4622327038189036096506192928343720570643526435662E-12
2360000000000,5.5084388162780823191211580970050054194395872107234E-12
2370000000000,5.5548363114982481700310305694536198773676804646983E-12
2380000000000,5.6014251490047106699778759175769637431169624217733E-12
2390000000000,5.6482052883265618145977996718268659228537037067625E-12
2400000000000,5.6951766889966760791119603469974822763425555662973E-12
2410000000000,5.7423393105517104098375796830822865079703815455682E-12
2420000000000,5.7896931125321042156633766786776130690511671260023E-12
2430000000000,5.8372380544820793594894256308018225697721293112853E-12
2440000000000,5.8849740959496401496314383958914141632527631956173E-12
2450000000000,5.9329011964865733311894710876276542362500184585126E-12
2460000000000,5.9810193156484480773810554281395264832953272427495E-12
2470000000000,6.0293284129946159808387549700210350157346103191042E-12
2480000000000,6.0778284480882110448721464074931095265030501189554E-12
2490000000000,6.1265193804961496746942261959325696577452937471971E-12
2500000000000,6.1754011697891306686122426998828045638323727945622E-12
2510000000000,6.2244737755416352091829540905530131891731180344411E-12
2520000000000,6.2737371573319268543323122147050309507149087264089E-12
2530000000000,6.3231912747420515284395726577189392914215178690109E-12
2540000000000,6.3728360873578375133858312245208159155504751190792E-12
2550000000000,6.4226715547688954395669870629481353914752385277309E-12
2560000000000,6.4726976365686182768711326550204721753556089333741E-12
2570000000000,6.5229142923541813256203709024752909314008972611885E-12
2580000000000,6.5733214817265422074770595338207322640426241980203E-12
2590000000000,6.6239191642904408563144830610494155962858538291184E-12
2600000000000,6.6747072996543995090519525150493848890901012869425E-12
2610000000000,6.7256858474307226964543331896404171610921784508623E-12
2620000000000,6.7768547672354972338960006250559982985750285212961E-12
2630000000000,6.8282140186885922120892250625833454045598376069843E-12
2640000000000,6.8797635614136589877769846029659198855053998690053E-12
2650000000000,6.9315033550381311743902073020649305765913680128099E-12
2660000000000,6.9834333591932246326694424381683714241937763243358E-12
2670000000000,7.0355535335139374612509611862281735391858322429122E-12
2680000000000,7.0878638376390499872172869351980767693688101835378E-12
2690000000000,7.1403642312111247566121554855368412759119481489934E-12
2700000000000,7.1930546738765065249199053648334248994121708154674E-12
2710000000000,7.2459351252853222475092985004027473283304988336012E-12
2720000000000,7.2990055450914810700417714885926471983790414094243E-12
2730000000000,7.3522658929526743188441177014346132181780302881969E-12
2740000000000,7.4057161285303754912456004721628351964345970177952E-12
2750000000000,7.4593562114898402458794976020180754012727196217509E-12
2760000000000,7.5131861015001063929490774316448049754264085933525E-12
2770000000000,7.5672057582339938844580067212819841240558480365862E-12
2780000000000,7.6214151413681048044051905848397884472195843811104E-12
2790000000000,7.6758142105828233589440447238464970687963392565572E-12
2800000000000,7.7304029255623158665062002081416610801596423678664E-12
2810000000000,7.7851812459945307478896410510835632324299151604437E-12
2820000000000,7.8401491315711985163112748279308617379252226960651E-12
2830000000000,7.8953065419878317674239365869501824417676432493512E-12
2840000000000,7.9506534369437251692978263036932844607417365905605E-12
2850000000000,8.0061897761419554523663801297792746207102391536073E-12
2860000000000,8.0619155192893813993365756884091856184358585839594E-12
2870000000000,8.1178306260966438350636716697320617508035300305102E-12
2880000000000,8.1739350562781656163903819800735142564520501049314E-12
2890000000000,8.2302287695521516219504846999295157639756117557599E-12
2900000000000,8.2867117256405887419368661065199999994130887972737E-12
2910000000000,8.3433838842692458678340000175886187359753035917764E-12
2920000000000,8.4002452051676738821148627140267829331379755605448E-12
2930000000000,8.4572956480692056479022836997918790726212933693016E-12
2940000000000,8.5145351727109559985947325584813048176574651587565E-12
2950000000000,8.5719637388338217274565421668157102615872505812940E-12
2960000000000,8.6295813061824815771725685261765621544981256860437E-12
2970000000000,8.6873878345053962293672874742348685645938277728180E-12
2980000000000,8.7453832835548082940883285395996104065417163577011E-12
2990000000000,8.8035676130867422992544462033061241144555081153250E-12
3000000000000,8.8619407828610046800679288318563664147120358122201E-12
3010000000000,8.9205027526411837683914455474146676257479818851261E-12
3020000000000,8.9792534821946497820893313016542441406129872090202E-12
3030000000000,9.0381929312925548143333104206413936956467805688598E-12
3040000000000,9.0973210597098328228726588890359386574783676486413E-12
3050000000000,9.1566378272251996192688056427781128328939230264725E-12
3060000000000,9.2161431936211528580943731403237061842666199136408E-12
3070000000000,9.2758371186839720260966574833808892794666999166036E-12
3080000000000,9.3357195622037184313255483589937352817548355350682E-12
3090000000000,9.3957904839742351922258890757090417543881972793540E-12
3100000000000,9.4560498437931472266942769674546274788192526560157E-12
3110000000000,9.5164976014618612411003044396488408267255672540149E-12
3120000000000,9.5771337167855657192722409329525659469588465341973E-12
3130000000000,9.6379581495732309114471560809665510911279771414811E-12
3140000000000,9.6989708596376088231854843390684097682194561500254E-12
3150000000000,9.7601718067952332042500313624751600516956265675096E-12
3160000000000,9.8215609508664195374494224125086702241835944065295E-12
3170000000000,9.8831382516752650274459930709328699974633515715433E-12
3180000000000,9.9449036690496485895281225431230657512709751161387E-12
3190000000000,1.0006857162821230838347009831719165555741065382848E-11
3200000000000,1.0068998692825454076617893063306075141411816674200E-11
3210000000000,1.0131328218901542283785712251555969419897025545696E-11
3220000000000,1.0193845700892501104655215781158575599883424659480E-11
3230000000000,1.0256551098645117837985510897757023349331227812010E-11
3240000000000,1.0319444372009961425049058489998224787933682370483E-11
3250000000000,1.0382525480841382438155112450698142316321504089815E-11
3260000000000,1.0445794384997513069137603905013685362474830721981E-11
3270000000000,1.0509251044340267117807470594404348013624051340267E-11
3280000000000,1.0572895418735339980369431706058058165877588387896E-11
3290000000000,1.0636727468052208637803208438347055226206236137036E-11
3300000000000,1.0700747152164131644209190593770947504537568385378E-11
3310000000000,1.0764954430948149115118549491735422199868566929560E-11
3320000000000,1.0829349264285082715767797494406390275789111332699E-11
3330000000000,1.0893931612059535649337794439770645499923206392874E-11
3340000000000,1.0958701434159892645157201276925401450839481482816E-11
3350000000000,1.1023658690478319946870381199510342337259031205424E-11
3360000000000,1.1088803340910765300569748574087082990199318266982E-11
3370000000000,1.1154135345356957942892565961162180341340651187528E-11
3380000000000,1.1219654663720408589082189527441073052690493277674E-11
3390000000000,1.1285361255908409421013763148791547675855157171550E-11
3400000000000,1.1351255081832034075184361504286538756213685559204E-11
3410000000000,1.1417336101406137630667582462587266620331102894739E-11
3420000000000,1.1483604274549356597032589062818900156354731262787E-11
3430000000000,1.1550059561184108902227601392982102679215682330757E-11
3440000000000,1.1616701921236593880427838669834976927516554385531E-11
3450000000000,1.1683531314636792259847911825071070329335171139698E-11
3460000000000,1.1750547701318466150518666903510233862123096222943E-11
3470000000000,1.1817751041219159032028479579910247079737652002238E-11
3480000000000,1.1885141294280195741229001101898228149729082918017E-11
3490000000000,1.1952718420446682459905355967411940998622964941345E-11
3500000000000,1.2020482379667506702410791645932191864405423201222E-11
3510000000000,1.2088433131895337303265780653678574666049446909924E-11
3520000000000,1.2156570637086624404721575293831878582029672854503E-11
3530000000000,1.2224894855201599444288215373737512045676357527246E-11
3540000000000,1.2293405746204275142226989211935324977233610580025E-11
3550000000000,1.2362103270062445489007348248752225442929883746898E-11
3560000000000,1.2430987386747685732728275575084988022558594986431E-11
3570000000000,1.2500058056235352366504108694891638941322845271378E-11
3580000000000,1.2569315238504583115814816837800777441340518093623E-11
3590000000000,1.2638758893538296925820733139139153895555539602291E-11
3600000000000,1.2708388981323193948641742005568772764179460286071E-11
3610000000000,1.2778205461849755530600921985415722623517379250515E-11
3620000000000,1.2848208295112244199432644463663856121436995847460E-11
3630000000000,1.2918397441108703651455128502477349795143513882178E-11
3640000000000,1.2988772859840958738707452149007067187651363201690E-11
3650000000000,1.3059334511314615456051020533126528581722215985280E-11
3660000000000,1.3130082355539060928235491078634156896394388222522E-11
3670000000000,1.3201016352527463396929156152349321823889114586906E-11
3680000000000,1.3272136462296772207713783476420543085972909692686E-11
3690000000000,1.3343442644867717797043914630055038721111683993261E-11
3700000000000,1.3414934860264811679170621967769615539301735070461E-11
3710000000000,1.3486613068516346433029724282153696262636317165213E-11
3720000000000,1.3558477229654395689094461540026061368796203913625E-11
3730000000000,1.3630527303714814116192629021757653234071372157082E-11
3740000000000,1.3702763250737237408288171194423545794562391903360E-11
3750000000000,1.3775185030765082271227235650337924571208927634059E-11
3760000000000,1.3847792603845546409448687443416649498584435238233E-11
3770000000000,1.3920585930029608512659084156702686521317052772439E-11
3780000000000,1.3993564969372028242472112035280393337884090040964E-11
3790000000000,1.4066729681931346219012483519695329941719564224763E-11
3800000000000,1.4140080027769884007484296515886935696409935912890E-11
3810000000000,1.4213615966953744104703855738532071547572490611134E-11
3820000000000,1.4287337459552809925596956465588068581154495415107E-11
3830000000000,1.4361244465640745789660631042714552448701043309908E-11
3840000000000,1.4435336945294996907389358477143927156957979078625E-11
3850000000000,1.4509614858596789366665737461461001324346980332436E-11
3860000000000,1.4584078165631130119115623168642825202717145018824E-11
3870000000000,1.4658726826486806966427728160600377511686616618048E-11
3880000000000,1.4733560801256388546637687753354297397185069550344E-11
3890000000000,1.4808580050036224320376590182867398567840397651862E-11
3900000000000,1.4883784532926444557083971916447229844968725962441E-11
3910000000000,1.4959174210030960321185278455522458946474841363078E-11
3920000000000,1.5034749041457463458233790976487354274300166845503E-11
3930000000000,1.5110508987317426581017019157199122751518260973273E-11
3940000000000,1.5186454007726103055627560537603330321125201888359E-11
3950000000000,1.5262584062802526987498426763853085536356729766596E-11
3960000000000,1.5338899112669513207402837066178105704339213286005E-11
3970000000000,1.5415399117453657257418479321650209253401841769341E-11
3980000000000,1.5492084037285335376856239053882187341798321849909E-11
3990000000000,1.5568953832298704488153396722587402174264104130777E-11
4000000000000,1.5646008462631702182731293656817839005127043743401E-11
4010000000000,1.5723247888426046706817466986588703344953607749424E-11
4020000000000,1.5800672069827236947232253928488004414308419505391E-11
4030000000000,1.5878280966984552417139865781759900365492154084756E-11
4040000000000,1.5956074540051053241763931992240900183462591743530E-11
4050000000000,1.6034052749183580144067514642418321442897966183077E-11
4060000000000,1.6112215554542754430397593726770692201893527136866E-11
4070000000000,1.6190562916292977976094023572440059216455339267109E-11
4080000000000,1.6269094794602433211062960766176423326134581071839E-11
4090000000000,1.6347811149643083105314763949384766252196763299739E-11
4100000000000,1.6426711941590671154466365843995361128010088683079E-11
4110000000000,1.6505797130624721365208117872768271809233316027010E-11
4120000000000,1.6585066676928538240735107738533143351254626559070E-11
4130000000000,1.6664520540689206766142950327755567955548738340681E-11
4140000000000,1.6744158682097592393788052304711477137550461908932E-11
4150000000000,1.6823981061348341028612350763441161818660592965911E-11
4160000000000,1.6903987638639879013432526305544657456477023436218E-11
4170000000000,1.6984178374174413114193690912770351162653722228919E-11
4180000000000,1.7064553228157930505187550984238771979307269696925E-11
4190000000000,1.7145112160800198754235045909033614054990382010186E-11
4200000000000,1.7225855132314765807833462545782115342310771553119E-11
4210000000000,1.7306782102918959976268025981736971593669178641953E-11
4220000000000,1.7387893032833889918687966944762006821700885830826E-11
4230000000000,1.7469187882284444628147066242513846979209884570527E-11
4240000000000,1.7550666611499293416608676604001853362064491318097E-11
4250000000000,1.7632329180710885899915222299598566110058985630017E-11
4260000000000,1.7714175550155451982722176916462886137520140865992E-11
4270000000000,1.7796205680073001843396519667228185829833711094764E-11
4280000000000,1.7878419530707325918879670610697484856468397844120E-11
4290000000000,1.7960817062305994889514905164177757437868922057083E-11
4300000000000,1.8043398235120359663839248287975351325161949294581E-11
4310000000000,1.8126163009405551363339848723464396570356146233739E-11
4320000000000,1.8209111345420481307174833667029963843008979634371E-11
4330000000000,1.8292243203427840996858644263077597549567412759297E-11
4340000000000,1.8375558543694102100911852300190698296157830434353E-11
4350000000000,1.8459057326489516439475458495407062266893770716016E-11
4360000000000,1.8542739512088115968889672752475701830180815526967E-11
4370000000000,1.8626605060767712766237176780844872097419772849227E-11
4380000000000,1.8710653932809899013850869463022012204336570909714E-11
4390000000000,1.8794886088500046983786095358836077727295607929247E-11
4400000000000,1.8879301488127309022257356736022491847779215369761E-11
4410000000000,1.8963900091984617534039509517440677600136984752942E-11
4420000000000,1.9048681860368684966833443536123851743123597542132E-11
4430000000000,1.9133646753580003795596247490250462447052139107267E-11
4440000000000,1.9218794731922846506835858991016338047992363923787E-11
4450000000000,1.9304125755705265582870200097276282550741742411529E-11
4460000000000,1.9389639785239093486050798731713505325694135094041E-11
4470000000000,1.9475336780839942642950896374184907503630426680105E-11
4480000000000,1.9561216702827205428518042428779865889262277941541E-11
4490000000000,1.9647279511524054150191175662019756751480233034553E-11
4500000000000,1.9733525167257441031982193110515046568097722111727E-11
4510000000000,1.9819953630358098198522006857286344667851045774425E-11
4520000000000,1.9906564861160537659071089076845363684921297686080E-11
4530000000000,1.9993358820003051291494505750021267783697511917010E-11
4540000000000,2.0080335467227710826201439450407405686312310930530E-11
4550000000000,2.0167494763180367830049201605192925605064240711334E-11
4560000000000,2.0254836668210653690211734634033252208608139439875E-11
4570000000000,2.0342361142671979598012604370502871697160691652833E-11
4580000000000,2.0430068146921536532722483171563319890348237922051E-11
4590000000000,2.0517957641320295245321124121368699904134480617769E-11
4600000000000,2.0606029586233006242223826736620470472924564490781E-11
4610000000000,2.0694283942028199768972394581572643221867809468795E-11
4620000000000,2.0782720669078185793890585201677907174993905086644E-11
4630000000000,2.0871339727759053991704052785754561459537496593574E-11
4640000000000,2.0960141078450673727124783967443482498055741957049E-11
4650000000000,2.1049124681536694038400027177613679930145623735488E-11
4660000000000,2.1138290497404543620825715960264306037146676559245E-11
4670000000000,2.1227638486445430810224386665360276518595547958434E-11
4680000000000,2.1317168609054343566387590932927936050807749836151E-11
4690000000000,2.1406880825630049456482803383626460108226478818371E-11
4700000000000,2.1496775096575095638424824931899925009526983645709E-11
4710000000000,2.1586851382295808844211682138704201025327235513950E-11
4720000000000,2.1677109643202295363225023021692028615162315151961E-11
4730000000000,2.1767549839708441025495009741628825410562776650957E-11
4740000000000,2.1858171932231911184929708584700941391069199067211E-11
4750000000000,2.1948975881194150702508977661267231773250219614572E-11
4760000000000,2.2039961647020383929442852742493951411704696787573E-11
4770000000000,2.2131129190139614690294431657202090958056533221298E-11
4780000000000,2.2222478470984626266067257672145373601530469343963E-11
4790000000000,2.2314009449991981377257202279826211885267332733468E-11
4800000000000,2.2405722087602022166868847818845986818537409695698E-11
4810000000000,2.2497616344258870183396370352675056248881534767121E-11
4820000000000,2.2589692180410426363768923233616926182393037455933E-11
4830000000000,2.2681949556508371016260521779630027407292839807559E-11
4840000000000,2.2774388433008163803364429492559530348088891261986E-11
4850000000000,2.2867008770369043724632046247220603517395020796391E-11
